transaction_amt,transaction_hr,payment_mtd,product_cat,product_qty,customer_age,customer_dev,account_days
190.5,15,credit card,home & garden,3,46,tablet,226
133.72,7,PayPal,electronics,3,28,mobile,74
21.39,5,bank transfer,clothing,4,32,tablet,3
290.89,7,debit card,home & garden,4,18,tablet,344
39.17,8,debit card,clothing,2,34,mobile,176
232.33,6,debit card,electronics,4,45,tablet,228
98.17,2,debit card,health & beauty,5,27,mobile,36
13.91,8,bank transfer,electronics,2,14,desktop,122
360.35,4,credit card,electronics,1,25,desktop,11
207.34,1,credit card,toys & games,5,42,mobile,303
47.44,1,credit card,home & garden,4,29,tablet,167
200.9,19,credit card,health & beauty,4,30,tablet,6
11.5,11,credit card,toys & games,1,22,mobile,345
135.35,12,credit card,toys & games,3,42,tablet,202
61.37,9,debit card,clothing,1,43,mobile,240
144.44,21,PayPal,clothing,3,13,tablet,309
56.26,18,credit card,electronics,4,33,mobile,55
126.81,20,bank transfer,electronics,3,40,tablet,201
124.03,1,bank transfer,home & garden,5,49,mobile,104
153.45,6,debit card,electronics,3,27,desktop,34
77.89,23,PayPal,toys & games,3,24,desktop,310
21.22,16,PayPal,clothing,4,38,mobile,35
55.07,20,bank transfer,clothing,1,24,mobile,222
337.55,22,bank transfer,electronics,4,37,mobile,365
35.34,15,credit card,toys & games,4,19,mobile,28
72.93,7,debit card,clothing,5,32,mobile,230
139.06,1,bank transfer,home & garden,5,25,mobile,186
20.1,16,debit card,clothing,2,30,mobile,304
227.93,20,bank transfer,home & garden,4,51,tablet,68
19.53,4,credit card,clothing,2,46,tablet,244
201.79,1,bank transfer,health & beauty,4,24,tablet,26
207.66,7,PayPal,toys & games,3,41,desktop,132
213.02,3,PayPal,toys & games,4,39,desktop,221
1055.45,18,bank transfer,clothing,1,22,desktop,11
156,9,PayPal,health & beauty,5,33,desktop,91
109.48,22,bank transfer,health & beauty,2,31,desktop,63
70.23,16,PayPal,electronics,2,33,mobile,204
67.47,1,credit card,toys & games,4,27,tablet,157
210.53,22,PayPal,electronics,5,34,desktop,191
459.01,12,debit card,electronics,1,32,tablet,345
230.96,2,credit card,home & garden,5,41,desktop,331
164.55,12,debit card,toys & games,1,30,tablet,317
183.44,3,debit card,clothing,4,48,tablet,344
490.34,3,credit card,electronics,2,27,tablet,168
182.68,12,bank transfer,clothing,3,38,mobile,300
46.74,11,credit card,clothing,5,36,desktop,198
70.34,17,credit card,health & beauty,5,31,mobile,96
35.23,18,credit card,clothing,1,44,desktop,365
166.49,0,credit card,toys & games,4,36,tablet,202
282.88,8,bank transfer,health & beauty,4,60,tablet,321
138.59,7,credit card,clothing,2,36,desktop,175
97.33,9,debit card,toys & games,2,16,tablet,167
301.15,0,debit card,electronics,5,44,mobile,308
132.42,3,credit card,electronics,4,43,tablet,202
235.61,0,credit card,electronics,5,26,tablet,337
43.13,5,credit card,toys & games,3,14,desktop,171
113,0,credit card,clothing,5,43,desktop,253
192.76,6,bank transfer,toys & games,5,13,tablet,28
302.51,23,bank transfer,home & garden,3,24,tablet,185
105.15,20,debit card,electronics,1,18,desktop,195
165.01,18,debit card,clothing,4,31,desktop,341
110.85,13,bank transfer,clothing,3,53,desktop,309
273.85,17,debit card,clothing,4,38,mobile,248
66.26,6,PayPal,toys & games,5,32,desktop,263
220.25,11,bank transfer,health & beauty,5,27,mobile,239
70,17,PayPal,health & beauty,3,47,mobile,161
97.6,15,PayPal,toys & games,5,25,tablet,224
36.79,22,bank transfer,toys & games,5,26,tablet,125
50.02,16,credit card,toys & games,3,38,desktop,327
251.76,2,bank transfer,toys & games,4,20,mobile,228
23.51,12,debit card,electronics,5,39,mobile,292
155.08,10,debit card,health & beauty,5,19,desktop,128
68.29,8,debit card,electronics,1,26,mobile,234
44.61,22,debit card,electronics,3,27,mobile,33
49.43,4,bank transfer,toys & games,5,33,desktop,255
139.72,7,debit card,toys & games,4,34,tablet,69
695.95,10,credit card,electronics,5,31,desktop,228
26.16,17,credit card,home & garden,4,49,mobile,358
287.88,3,bank transfer,health & beauty,5,24,mobile,232
81.72,21,debit card,electronics,5,37,mobile,306
32.97,1,PayPal,electronics,4,38,desktop,121
58.57,5,PayPal,home & garden,2,25,mobile,102
60.78,23,PayPal,electronics,2,33,tablet,289
111.67,7,bank transfer,clothing,5,38,desktop,266
18.84,9,credit card,health & beauty,1,29,desktop,117
40.48,6,credit card,clothing,4,44,mobile,335
333.22,5,PayPal,clothing,5,39,tablet,286
61.94,13,debit card,health & beauty,4,18,mobile,155
131.36,13,debit card,health & beauty,2,30,tablet,318
22.07,8,PayPal,health & beauty,1,35,desktop,74
59.2,22,bank transfer,clothing,1,35,desktop,332
499.61,21,bank transfer,clothing,4,34,desktop,150
36.08,22,debit card,clothing,4,47,tablet,221
401.1,1,debit card,electronics,3,29,mobile,343
14.21,19,credit card,health & beauty,2,30,mobile,256
69.34,9,credit card,health & beauty,3,19,tablet,282
48.07,2,bank transfer,health & beauty,1,48,mobile,91
290.77,3,bank transfer,electronics,4,44,desktop,13
21.26,15,bank transfer,health & beauty,3,21,desktop,46
62.74,2,PayPal,clothing,1,22,tablet,116
92.97,9,bank transfer,toys & games,3,52,mobile,7
48.71,16,debit card,home & garden,2,29,desktop,184
76.9,18,PayPal,clothing,5,32,desktop,205
61.7,6,credit card,health & beauty,5,29,tablet,276
532.65,9,PayPal,health & beauty,3,25,desktop,28
30.51,7,PayPal,clothing,2,24,desktop,355
189.57,5,PayPal,electronics,5,51,mobile,252
53.44,14,bank transfer,health & beauty,2,33,mobile,361
156.69,19,credit card,toys & games,5,25,mobile,4
232.84,11,debit card,electronics,1,9,tablet,340
80.37,7,debit card,electronics,1,17,desktop,156
78.27,18,credit card,health & beauty,3,45,mobile,337
72.89,16,debit card,health & beauty,3,36,mobile,139
109.2,19,PayPal,health & beauty,3,23,mobile,256
64.71,9,credit card,home & garden,5,31,tablet,171
65.25,20,PayPal,clothing,3,39,desktop,29
22.2,7,bank transfer,health & beauty,5,27,mobile,76
452.7,6,credit card,home & garden,1,34,desktop,53
38.56,9,credit card,home & garden,4,35,tablet,83
151.93,17,credit card,health & beauty,4,56,desktop,230
39.47,17,credit card,electronics,5,31,desktop,92
32.8,16,PayPal,health & beauty,3,34,mobile,191
93.17,16,debit card,health & beauty,5,39,mobile,259
314.78,17,debit card,health & beauty,4,34,desktop,299
76.95,4,bank transfer,electronics,4,32,desktop,288
31.13,18,bank transfer,health & beauty,3,45,desktop,14
47.72,1,debit card,clothing,1,43,mobile,265
368.51,7,bank transfer,clothing,5,30,desktop,245
61.26,16,credit card,home & garden,1,35,tablet,46
234.57,6,debit card,toys & games,1,20,tablet,4
289.86,3,debit card,toys & games,4,47,mobile,281
112.05,19,credit card,electronics,4,42,desktop,87
128.04,1,bank transfer,toys & games,5,36,mobile,96
168.12,13,PayPal,health & beauty,4,46,desktop,199
104.08,7,debit card,clothing,4,46,tablet,335
157.2,0,PayPal,clothing,4,25,tablet,138
99.78,4,debit card,toys & games,4,44,tablet,352
163.99,22,PayPal,clothing,3,32,desktop,268
65.26,6,PayPal,clothing,2,22,desktop,80
139.79,5,credit card,electronics,1,29,tablet,38
99.37,18,credit card,toys & games,5,34,mobile,2
108.66,19,debit card,toys & games,2,45,desktop,35
181.78,20,debit card,clothing,5,43,desktop,90
293.11,1,credit card,clothing,5,36,tablet,235
848.86,5,credit card,electronics,4,41,desktop,253
53.46,3,bank transfer,toys & games,3,37,tablet,4
97.22,11,bank transfer,home & garden,2,32,desktop,308
74.59,19,debit card,electronics,4,29,mobile,173
40.76,21,debit card,toys & games,2,20,mobile,137
228.08,21,PayPal,toys & games,5,43,mobile,290
41.6,18,bank transfer,clothing,4,43,desktop,268
210.05,19,credit card,health & beauty,3,26,desktop,75
237.1,20,debit card,home & garden,5,32,mobile,112
16.99,23,credit card,home & garden,4,44,mobile,222
65.85,19,debit card,electronics,4,44,desktop,287
32.62,12,PayPal,home & garden,3,50,tablet,243
83.78,7,PayPal,home & garden,2,32,mobile,67
32.9,4,PayPal,electronics,2,22,desktop,32
66.09,19,credit card,electronics,5,36,desktop,29
94.7,11,credit card,health & beauty,3,25,mobile,147
121.18,1,debit card,health & beauty,5,53,mobile,361
132.41,7,debit card,clothing,4,39,mobile,252
398.77,16,bank transfer,electronics,1,15,mobile,2
66.88,2,bank transfer,electronics,2,15,mobile,68
76.73,13,bank transfer,electronics,3,49,desktop,54
260.25,23,debit card,clothing,4,30,desktop,56
99.1,0,bank transfer,health & beauty,5,50,mobile,223
212.65,20,credit card,electronics,4,57,desktop,276
668.45,15,debit card,health & beauty,3,25,desktop,298
61.44,2,bank transfer,home & garden,1,29,mobile,27
70.97,7,debit card,toys & games,4,37,mobile,231
35.52,4,bank transfer,home & garden,4,42,tablet,85
21.64,4,credit card,electronics,3,36,tablet,239
141.6,10,bank transfer,home & garden,4,25,desktop,229
285.48,5,credit card,electronics,3,26,tablet,14
216.88,22,debit card,clothing,3,30,desktop,150
143.16,13,debit card,toys & games,4,36,mobile,227
109.93,0,credit card,toys & games,3,43,tablet,318
54.78,5,debit card,health & beauty,1,32,mobile,244
172.36,6,debit card,toys & games,5,25,tablet,206
136.56,16,debit card,toys & games,5,44,mobile,50
95.29,0,bank transfer,toys & games,3,19,desktop,23
113.35,22,PayPal,clothing,4,46,desktop,105
55.26,11,PayPal,home & garden,2,48,desktop,105
58.97,19,debit card,health & beauty,4,19,mobile,243
94.19,4,credit card,toys & games,3,29,mobile,225
54.68,22,bank transfer,toys & games,2,22,desktop,237
55.18,5,debit card,electronics,2,42,desktop,64
115.01,6,bank transfer,toys & games,5,51,mobile,351
226.14,12,debit card,health & beauty,4,32,desktop,300
77.17,19,credit card,home & garden,4,36,mobile,25
28.13,0,credit card,toys & games,2,58,tablet,179
129.27,1,bank transfer,clothing,3,34,tablet,329
83.12,4,credit card,health & beauty,3,56,tablet,22
203.71,19,bank transfer,home & garden,3,27,desktop,297
127.79,17,bank transfer,clothing,4,40,mobile,357
108.43,3,bank transfer,electronics,4,33,mobile,181
293.18,17,debit card,home & garden,5,11,desktop,331
77.05,6,debit card,health & beauty,3,31,mobile,100
188.07,11,PayPal,electronics,3,41,tablet,186
176.51,16,bank transfer,clothing,5,23,desktop,72
139.75,18,credit card,toys & games,5,44,mobile,58
125.38,4,credit card,home & garden,5,27,mobile,33
142.29,9,debit card,clothing,5,46,mobile,298
190.31,12,bank transfer,home & garden,5,23,mobile,175
18.89,11,bank transfer,electronics,4,27,desktop,79
27.51,10,bank transfer,home & garden,4,22,tablet,325
139.73,6,credit card,electronics,2,37,desktop,351
15.05,19,PayPal,toys & games,5,46,tablet,80
82.85,23,debit card,toys & games,4,34,mobile,82
19.96,20,credit card,toys & games,2,37,desktop,58
66.79,0,debit card,home & garden,4,53,mobile,225
73.24,22,credit card,clothing,5,17,tablet,304
131.89,5,bank transfer,toys & games,5,31,tablet,328
251.17,14,credit card,electronics,2,43,desktop,178
35.75,4,PayPal,health & beauty,3,32,tablet,81
192.29,0,credit card,electronics,2,10,mobile,354
34.02,17,PayPal,clothing,1,36,mobile,127
147.86,23,debit card,health & beauty,3,49,desktop,99
59.35,16,debit card,health & beauty,3,38,tablet,24
139.77,8,bank transfer,toys & games,2,28,tablet,242
15.52,13,PayPal,electronics,1,36,desktop,26
35.72,6,bank transfer,clothing,1,46,tablet,108
35.77,19,debit card,health & beauty,5,46,mobile,227
110.2,16,PayPal,electronics,5,31,tablet,176
151.92,0,bank transfer,toys & games,4,32,desktop,70
28.85,17,bank transfer,electronics,2,22,desktop,124
149.93,19,debit card,toys & games,3,55,desktop,24
131.02,6,bank transfer,health & beauty,3,50,desktop,344
55.57,3,debit card,clothing,2,39,mobile,359
163.2,5,bank transfer,health & beauty,3,32,tablet,258
874.57,11,credit card,electronics,2,26,desktop,128
69.53,9,debit card,toys & games,2,31,mobile,75
133.5,2,bank transfer,electronics,2,31,mobile,134
184.49,15,bank transfer,clothing,5,31,mobile,184
112.04,18,debit card,health & beauty,3,21,mobile,92
13.17,14,credit card,toys & games,1,43,tablet,126
98.01,3,debit card,electronics,5,38,desktop,7
190.4,7,credit card,clothing,5,36,tablet,341
413.72,9,bank transfer,electronics,2,39,tablet,201
159.79,7,PayPal,toys & games,2,33,desktop,203
35.06,13,credit card,clothing,3,37,mobile,73
147.49,6,bank transfer,electronics,4,34,desktop,327
31.8,20,debit card,electronics,4,28,tablet,322
152.92,19,debit card,clothing,3,46,mobile,356
83.88,7,credit card,toys & games,4,28,tablet,215
68.86,8,bank transfer,home & garden,5,44,desktop,258
41.22,2,bank transfer,toys & games,4,42,tablet,286
55.18,11,credit card,electronics,4,33,desktop,53
93.93,11,credit card,clothing,3,41,desktop,316
88.47,1,bank transfer,electronics,4,32,mobile,1
61.4,23,credit card,toys & games,2,27,desktop,283
269.4,4,debit card,toys & games,4,55,tablet,131
128.46,14,bank transfer,clothing,5,48,desktop,173
154.04,20,credit card,clothing,4,45,mobile,26
134.51,15,credit card,electronics,3,23,tablet,232
43.86,20,bank transfer,toys & games,3,40,desktop,312
26.13,10,debit card,electronics,3,38,mobile,331
258.22,9,credit card,electronics,5,26,mobile,66
70.27,7,debit card,electronics,4,22,mobile,49
116.98,18,bank transfer,health & beauty,3,44,desktop,175
32.64,2,credit card,toys & games,5,55,desktop,294
188.42,11,bank transfer,toys & games,3,42,mobile,344
16.1,0,credit card,clothing,5,38,tablet,287
106.46,0,bank transfer,toys & games,3,30,tablet,54
31.76,1,debit card,toys & games,2,39,mobile,318
21.43,23,credit card,health & beauty,2,4,mobile,297
107.8,15,credit card,clothing,2,25,mobile,118
102.5,15,bank transfer,home & garden,2,25,desktop,22
23.95,13,debit card,electronics,5,45,tablet,47
113.91,23,debit card,health & beauty,5,42,tablet,139
425.46,19,bank transfer,health & beauty,1,27,tablet,84
108.16,9,bank transfer,electronics,4,18,tablet,245
26.37,12,bank transfer,toys & games,4,11,mobile,357
34.73,21,PayPal,toys & games,3,22,tablet,27
23.09,20,PayPal,clothing,4,26,desktop,147
147.04,0,credit card,electronics,4,7,desktop,209
66.69,0,debit card,clothing,2,32,tablet,158
97.8,16,debit card,electronics,2,42,mobile,354
61.09,17,debit card,toys & games,1,39,mobile,354
57.55,12,PayPal,home & garden,4,50,tablet,109
46.03,6,credit card,health & beauty,2,34,tablet,310
10.42,16,debit card,electronics,5,44,tablet,352
32.53,22,bank transfer,health & beauty,2,31,tablet,165
121,22,bank transfer,health & beauty,2,26,mobile,208
162.85,13,debit card,health & beauty,3,42,desktop,360
168.61,15,PayPal,toys & games,5,41,desktop,115
92.57,21,bank transfer,home & garden,1,27,desktop,113
103.51,8,debit card,health & beauty,3,37,mobile,110
66.72,2,credit card,electronics,5,36,mobile,46
447.06,21,bank transfer,toys & games,5,39,desktop,156
591.23,10,credit card,health & beauty,4,29,tablet,314
139.99,14,debit card,home & garden,4,33,mobile,323
15.35,14,credit card,health & beauty,4,33,mobile,54
383.22,7,bank transfer,health & beauty,2,30,tablet,310
1044.05,17,debit card,electronics,3,20,desktop,247
52.71,9,credit card,electronics,4,49,mobile,17
48.45,15,credit card,clothing,1,9,mobile,129
162.04,17,debit card,electronics,1,30,desktop,346
444.93,15,bank transfer,toys & games,3,36,desktop,22
186.92,1,bank transfer,electronics,4,26,tablet,101
76.83,15,PayPal,clothing,3,48,tablet,48
173.66,9,debit card,clothing,4,22,mobile,291
234.39,4,debit card,toys & games,4,40,mobile,244
102.36,2,bank transfer,home & garden,4,46,desktop,218
133.04,16,bank transfer,electronics,2,15,desktop,20
80.76,14,credit card,toys & games,5,42,tablet,77
29.94,17,debit card,clothing,5,56,mobile,154
113.33,21,PayPal,health & beauty,4,23,desktop,320
22.89,6,debit card,health & beauty,1,48,desktop,36
10.09,15,debit card,electronics,3,39,tablet,12
25.5,1,debit card,electronics,4,37,mobile,315
161.24,9,bank transfer,electronics,2,27,tablet,218
115.33,23,bank transfer,home & garden,5,17,tablet,58
213.6,3,debit card,home & garden,5,32,desktop,343
114.61,12,bank transfer,electronics,4,29,desktop,117
33.03,10,bank transfer,health & beauty,4,48,tablet,306
237.27,7,debit card,electronics,5,10,tablet,269
60.29,14,credit card,electronics,1,29,mobile,121
295.32,3,bank transfer,health & beauty,3,28,desktop,329
44.28,0,credit card,clothing,5,21,mobile,187
10.2,9,credit card,clothing,1,42,tablet,53
280.28,6,bank transfer,home & garden,5,30,mobile,145
11.29,5,credit card,health & beauty,5,22,mobile,290
22.7,19,credit card,electronics,4,36,desktop,177
35.21,21,PayPal,clothing,3,36,desktop,60
211.41,5,debit card,clothing,5,45,mobile,161
83.93,12,credit card,clothing,3,32,mobile,67
63.3,5,debit card,health & beauty,4,22,mobile,74
135.54,10,debit card,clothing,2,35,mobile,333
23.4,21,bank transfer,clothing,5,29,tablet,261
344.61,4,bank transfer,health & beauty,4,20,tablet,158
283.43,10,bank transfer,health & beauty,2,30,desktop,114
135.34,19,debit card,health & beauty,4,50,tablet,280
49.99,6,bank transfer,clothing,5,40,mobile,12
60.44,16,credit card,home & garden,2,27,tablet,309
68.91,10,debit card,home & garden,4,46,mobile,31
166.24,8,debit card,electronics,2,38,desktop,297
156.56,19,bank transfer,electronics,4,38,mobile,202
910.91,7,bank transfer,toys & games,2,20,desktop,48
44.35,9,debit card,home & garden,5,29,tablet,364
31.3,4,credit card,toys & games,1,26,desktop,181
261.2,3,credit card,electronics,4,39,desktop,115
100.56,21,credit card,clothing,5,33,desktop,299
142.46,6,bank transfer,toys & games,2,27,mobile,48
174.93,15,bank transfer,toys & games,1,13,desktop,303
678.11,10,bank transfer,electronics,1,30,desktop,240
55.12,12,bank transfer,toys & games,4,29,desktop,150
21.69,0,PayPal,home & garden,4,25,mobile,43
21.37,13,debit card,home & garden,1,44,tablet,334
33.19,1,PayPal,electronics,2,45,tablet,131
211.85,17,debit card,clothing,3,40,desktop,343
97.01,16,PayPal,clothing,3,21,tablet,268
117.56,12,bank transfer,clothing,4,64,mobile,105
234.39,13,credit card,toys & games,5,29,desktop,211
70.58,0,credit card,toys & games,4,15,tablet,317
20.08,1,bank transfer,electronics,3,40,tablet,270
122.12,14,PayPal,health & beauty,3,23,desktop,46
65.8,17,credit card,health & beauty,2,38,desktop,215
195.78,13,credit card,electronics,4,29,tablet,275
39.31,8,bank transfer,electronics,2,40,desktop,96
208.68,15,PayPal,toys & games,5,13,tablet,151
595.51,20,bank transfer,toys & games,1,26,desktop,15
210.91,16,debit card,health & beauty,4,27,tablet,253
45.01,5,bank transfer,toys & games,3,11,desktop,119
176.58,4,bank transfer,clothing,5,41,tablet,224
